"pid","PNUM","TASK","DATASET","data_order","timestamp","time_elapsed","technique","IXN","REP","rep_type","cell_content","rep_name"
"7382kwtue","P3","static","space","space-first",1.68e+12,458539,"none",FALSE,"stripplot","CHART","alx.stripplot(df[df['VIP']==True],x='Age',row='survived',color='HomePlanet')","vip_age_homeplanet_stripplot_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,473393,"none",FALSE,"stripplot","CHART","alx.stripplot(df[df['VIP']==True],x='Age',row='survived',color='HomePlanet')#.properties(height = 800,width = 400)","vip_age_homeplanet_stripplot_2_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,487071,"none",FALSE,"stripplot","CHART","alx.stripplot(df[df['VIP']==True],x='Age',row='survived',color='HomePlanet',
  height = 800)#.properties(height = 800,width = 400)","vip_age_homeplanet_stripplot_2_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,492151,"none",FALSE,"stripplot","CHART","alx.stripplot(df[df['VIP']==True],x='Age',row='survived',color='HomePlanet',
  height = 800,
  width = 400)#.properties(height = 800,width = 400)","vip_age_homeplanet_stripplot_big_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,497047,"none",FALSE,"stripplot","CHART","alx.stripplot(df[df['VIP']==True],x='Age',row='survived',color='HomePlanet',
  height = 100,
  width = 400)#.properties(height = 800,width = 400)","vip_age_homeplanet_stripplot_medium_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,5e+05,"none",FALSE,"stripplot","CHART","alx.stripplot(df[df['VIP']==True],x='Age',row='survived',color='HomePlanet',
  height = 200,
  width = 400)#.properties(height = 800,width = 400)","vip_age_homeplanet_stripplot_medium_tall_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,559791,"none",FALSE,"stripplot","CHART","alx.stripplot(df,x='Age',row='survived',color='VIP',
  height = 200,
  width = 400)#.properties(height = 800,width = 400)","survived_age_VIP_stripplot_medium_tall_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,617316,"none",FALSE,"hist","CHART","alx.hist(x = 'age')","age_hist_error_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,629315,"none",FALSE,"hist","CHART","alx.hist(df,x = 'age')","age_hist_mispelled_column_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,643639,"none",FALSE,"hist","CHART","alx.hist(df,x = 'Age')","age_hist_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,654179,"none",FALSE,"hist","CHART","alx.hist(df,x = 'Age',color = 'VIP')","colored_hist_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,664282,"none",FALSE,"hist","CHART","alx.hist(df,x = 'Age',color = 'VIP',height = 400,width = 400)","colored_hist_big_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,843578,"none",FALSE,"columns","TABLE","for col in df.columns:
  all_val_count = df[col].nunique()
  null_val_count = df[col][df[col].isna()].nunique()
  print(f'{col}: {null_val_count} of {all_val_count} are nulls')","col_null_check2_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,854547,"none",FALSE,"columns","TABLE","for col in df.columns:
  all_val_count = df[col].nunique()
  null_val_count = df[col][df[col].isna()].shape[0]
  print(f'{col}: {null_val_count} of {all_val_count} are nulls')","col_null_check3_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,858636,"none",FALSE,"columns","TABLE","for col in df.columns:
  all_val_count = df[col].nunique()
  null_val_count = df[col][df[col].isna()].shape[0]
  print(f'{col}: {null_val_count} of {all_val_count} are nulls\n')","col_null_check4_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,867465,"none",FALSE,"columns","TABLE","for col in df.columns:
  all_val_count = df[col].shape[0]
  null_val_count = df[col][df[col].isna()].shape[0]
  print(f'{col}: {null_val_count} of {all_val_count} are nulls\n')","col_null_check5_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,890083,"none",FALSE,"columns","TABLE","for col in df.columns:
  all_val_count = df[col].shape[0]
  null_val_count = df[col][df[col].isna()].shape[0]
  print(f'{col}: {null_val_count} of {all_val_count} are nulls\n')
  print(f'o\tr {100*null_val_count/all_val_count}%\n')","null_percent_printouts_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,893382,"none",FALSE,"columns","TABLE","for col in df.columns:
  all_val_count = df[col].shape[0]
  null_val_count = df[col][df[col].isna()].shape[0]
  print(f'{col}: {null_val_count} of {all_val_count} are nulls\n')
  print(f'\tor {100*null_val_count/all_val_count}%\n')","col_null_check_percent2_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,939628,"none",FALSE,"columns","TABLE","# for col in df.columns:
 #  all_val_count = df[col].shape[0]
 #  null_val_count = df[col][df[col].isna()].shape[0]
 #  print(f'{col}: {null_val_count} of {all_val_count} are nulls\n')
 #  print(f'\tor {100*null_val_count/all_val_count}%\n')","col_null_check_commented_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,1028991,"none",FALSE,"columns","TABLE","df.columns","df_columns1_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,1189740,"none",FALSE,"multiviewchart","CHART","alx.scatterplot(df,x='Age',y='Name',color = 'Last Name')# | alx.hist(df,y='temp_max',height=200,width=50)","age_name_scatterplot_small_width_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,1197344,"none",FALSE,"multiviewchart","CHART","alx.scatterplot(df,x='Age',y='Name',color = 'Last Name',
  height = 1000)# | alx.hist(df,y='temp_max',height=200,width=50)","color_lastName_scatterplot_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,1205564,"none",FALSE,"multiviewchart","CHART","alx.scatterplot(df[df.VIP == True],x='Age',y='Name',color = 'Last Name',
  height = 1000)# | alx.hist(df,y='temp_max',height=200,width=50)","age_room_last_name_pre_removed hist_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,1277674,"none",FALSE,"scatterplot","CHART","alx.scatterplot(df,x='Age',y='RoomService',color = 'Last Name',
  height = 1000)","age_roomservice_scatterplot_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,1305253,"none",FALSE,"scatterplot","CHART","alx.scatterplot(df,x='FoodCourt',y='RoomService',color = 'Last Name',
  height = 1000)","foodcourt_roomservice_scatterplot_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,1329890,"none",FALSE,"scatterplot","CHART","alx.scatterplot(df,x='FoodCourt',y='ShoppingMall',color = 'Last Name',
  height = 1000)","foodcourt_shoppingmall_scatterplot_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,1383769,"none",FALSE,"dataframe","TABLE","(df[df.Age < 10]).query(""survived == False"")","age_survived_query1_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,1423036,"none",FALSE,"hist","CHART","alx.hist((df[df.Age < 10]).query(""survived == False""),
  x = 'Cabin')","age_Cabin_hist_query_fix1_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,1486772,"none",FALSE,"dataframe","TABLE","df[['Cabin','Last Name']]","Cabin_LastName_extract1_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,1495149,"none",FALSE,"dataframe","TABLE","df[['Cabin','Last Name']].sort_values('Cabin')","Cabin_LastName_sort1_7382kwtuespace"
"7382kwtue","P3","static","space","space-first",1.68e+12,1535387,"none",FALSE,"hist","CHART","alx.hist((df[df.Age < 10]).query(""survived == False""),
  x = 'FoodCourt')","young_foodcourt_hist_7382kwtuespace"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,67963,"highlight_brush",TRUE,"profile","CHART","columns = df.columns # returns list of column names [""year"",""country""...]
 alx.highlight_brush() + alx.profile(df,vars=columns)","profile_df_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,203583,"none",FALSE,"columns","TABLE","df.columns","display_columns_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,243867,"filter_brush",TRUE,"scatterplot","CHART","alx.filter_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='socialSupport')","GDP_social_scatter_brush_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,254890,"filter_brush",TRUE,"scatterplot","CHART","alx.filter_brush()+alx.scatterplot(df,x='logGDPPerCapita',y='socialSupport',height = 400,width = 400)","GDP_social_scatter_brush_sized_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,273946,"filter_brush",TRUE,"scatterplot","CHART","alx.filter_brush()+alx.scatterplot(df,x='corruption',y='confidenceInGovernment',height = 400,width = 400,
  )","corruption_confidence_scatter_brush_sized_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,316197,"none",FALSE,"dataframe","TABLE","corruption_df","display_corruption_df_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,361227,"tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover()+alx.scatterplot(df,x='corruption',y='confidenceInGovernment',height = 400,width = 400,
  )","corruption_confidence_hover_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,386343,"pan_zoom",TRUE,"scatterplot","CHART","alx.pan_zoom()+alx.scatterplot(df,x='corruption',y='confidenceInGovernment',height = 400,width = 400,
  )","corruption_confidence_pan_zoom_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,419590,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='corruption',y='confidenceInGovernment',height = 400,width = 400,
  )","corruption_confidence_hover_pan_zoom_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,445671,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='corruption',y='confidenceInGovernment',
  color = 'freedom',
  height = 400,width = 400,
  )","corruption_confidence_hover_pan_zoom_color_freedom_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,462144,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='corruption',y='confidenceInGovernment',
  color = 'freedom:Q',
  height = 400,width = 400,
  )","corruption_confidence_hover_pan_zoom_color_freedomQ_scatter _7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,465982,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='corruption',y='confidenceInGovernment',
  color = 'freedom',
  height = 400,width = 400,
  )","corruption_confidence_hover_pan_zoom_color_freedom_scatter_2_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,484954,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='corruption',y='confidenceInGovernment',
  color = 'freedom:Q',
  height = 400,width = 400,
  )","corruption_confidence_hover_pan_zoom_color_freedomQ_scatter_2_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,508050,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='corruption',y='confidenceInGovernment',
  # color = 'freedom:Q',
  height = 400,width = 400,
  ).encode(color = 'color:Q')","corruption_confidence_hover_pan_zoom_color_freedomQ_separate_encoding_scatter_typo_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,517649,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='corruption',y='confidenceInGovernment',
  # color = 'freedom:Q',
  height = 400,width = 400,
  ).encode(color = 'freedom:Q')","corruption_confidence_hover_pan_zoom_color_freedomQ_separate_encoding_scatter _7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,525320,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='corruption',y='confidenceInGovernment',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = 'freedom:Q')","corruption_confidence_hover_pan_zoom_color_freedomQ_separate_encoding_scatter_bigger_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,543571,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='corruption',y='confidenceInGovernment',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = 'generosity:Q')","corruption_confidence_hover_pan_zoom_color_generosityQ_separate_encoding_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,564382,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='corruption',y='confidenceInGovernment',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = 'positive_affect:Q')","corruption_confidence_hover_pan_zoom_color_positive_affectQ_separate_encoding_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,575502,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='corruption',y='confidenceInGovernment',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = 'positiveAffect:Q')","corruption_confidence_hover_pan_zoom_color_positive_affectQ_separate_encoding_scatter_2_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,592412,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='confidenceInGovernment',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = 'positiveAffect:Q')","corruption_confidence_hover_pan_zoom_color_positive_affectQ_separate_encoding_scatter_3_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,616672,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = 'positiveAffect:Q')","positiveAffect_corruption_hover_pan_zoom_encode_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,640116,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = 'country:N')","positiveAffect_corruption_hover_pan_zoom_encode_color_countryN_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,648738,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = 'logGDPPerCapita:Q')","positiveAffect_corruption_hover_pan_zoom_encode_logGDP_color_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,658444,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(size = 'logGDPPerCapita:Q')","positiveAffect_corruption_hover_pan_zoom_encode_logGDP_size_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,700741,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","import altair as alt
 alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(size = alt.Size('logGDPPerCapita:Q',
  scale = alt.Scale(range = [0,10])
  
  ))","positiveAffect_corruption_hover_pan_zoom_encode_size_alt_Scale_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,706375,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","import altair as alt
 alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(size = alt.Size('logGDPPerCapita:Q',
  scale = alt.Scale(range = [1,100])
  
  ))","positiveAffect_corruption_hover_pan_zoom_encode_size_range_1_100_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,711721,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","import altair as alt
 alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(size = alt.Size('logGDPPerCapita:Q',
  scale = alt.Scale(range = [1,200])
  
  ))","positiveAffect_corruption_hover_pan_zoom_encode_size_range_1_200_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,734632,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","import altair as alt
 alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(size = alt.Size('logGDPPerCapita:Q',
  scale = alt.Scale(range = [1,1000])
  
  ))","positiveAffect_corruption_hover_pan_zoom_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,744585,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","import altair as alt
 alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(size = alt.Size('logGDPPerCapita:Q',
  scale = alt.Scale(range = [1,10])
  
  ))","positiveAffect_corruption_hover_pan_zoom_no_encode_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,766594,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","import altair as alt
 alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(size = alt.Size('logGDPPerCapita:Q',
  # scale = alt.Scale(range = [1,10])
  
  ))","positiveAffect_corruption_hover_pan_zoom_encode_color_logGDP_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,771882,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","import altair as alt
 alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  )
 # .encode(size = alt.Size('logGDPPerCapita:Q',
 # # scale = alt.Scale(range = [1,10])
  
 #  ))","positiveAffect_corruption_hover_pan_zoom_encode_color_alt_logGDP_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,839140,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","import altair as alt
 alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(size = alt.Color('logGDPPerCapita:Q',
  # scale = alt.Scale(range = [1,10])
  
  ))","positiveAffect_corruption_hover_pan_zoom_encode_color_alt_logGDP_red_scale_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,841386,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","import altair as alt
 alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = alt.Color('logGDPPerCapita:Q',
  # scale = alt.Scale(range = [1,10])
  
  ))","positiveAffect_corruption_hover_pan_zoom_encode_color_alt_logGDP_red_scale_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,853611,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","import altair as alt
 alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = alt.Color('logGDPPerCapita:Q',
  scale = alt.Scale(scheme = 'red')
  
  ))","positiveAffect_corruption_hover_pan_zoom_encode_color_alt_logGDP_scatter_2_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,868631,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","import altair as alt
 alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = alt.Color('logGDPPerCapita:Q',
  # scale = alt.Scale(scheme = 'red')
  
  ))","positiveAffect_corruption_hover_pan_zoom_encode_color_alt_logGDP_scatter_3_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1027381,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","import altair as alt
 alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = alt.Color('year:Q',
  # scale = alt.Scale(scheme = 'red')
  
  ))","positiveAffect_corruption_hover_pan_zoom_encode_color_year_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1055637,"filter_slider+pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","import altair as alt
 alx.filter_slider(field='year') + alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = alt.Color('logGDPPerCapita:Q',
  # scale = alt.Scale(scheme = 'red')
  
  ))","affect_corruption_year_slider_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1139229,"filter_slider+pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","import altair as alt
 alx.filter_slider(field='logGDPPerCapita') + alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = alt.Color('country:N',
  # scale = alt.Scale(scheme = 'red')
  
  ))","affect_corruption_gdp_slider_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1155565,"filter_slider+pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","import altair as alt
 alx.filter_slider(field='logGDPPerCapita') + alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = alt.Color('country:N',
  # scale = alt.Scale(scheme = 'red')
  
  ))","affect_corruption_gdp_slider_2_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1165067,"filter_slider+pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","import altair as alt
 # alx.filter_slider(field='year') + 
 alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = alt.Color('country:N',
  # scale = alt.Scale(scheme = 'red')
  
  ))","affect_corruption_hover_pan_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1189467,"filter_brush+filter_slider+pan_zoom",TRUE,"scatterplot","CHART","import altair as alt
 # alx.filter_slider(field='year') + 
 alx.filter_brush() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = alt.Color('country:N',
  # scale = alt.Scale(scheme = 'red')
  
  ))","affect_corruption_brush_pan_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1198126,"filter_brush+filter_slider",TRUE,"scatterplot","CHART","import altair as alt
 # alx.filter_slider(field='year') + 
 alx.filter_brush() + alx.scatterplot(df,x='positiveAffect',y='corruption',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = alt.Color('country:N',
  # scale = alt.Scale(scheme = 'red')
  
  ))","affect_corruption_brush_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1212341,"none",FALSE,"dataframe","TABLE","temp_df","print_affect_corruption_cluster_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1225494,"none",FALSE,"barplot","CHART","alx.countplot(temp_df,x = 'country')","country_count_affect_corruption_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1233191,"none",FALSE,"barplot","CHART","alx.countplot(temp_df,x = 'country',height = 400,width = 400)","country_count_plot_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1299398,"none",FALSE,"scatterplot","CHART","alx.scatterplot(df,x = 'socialSupport',y = 'freedom')","socialSupport_freedom_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1315471,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='socialSupport',y='freedom',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = 'positiveAffect:Q')","socialSupport_freedom_posAffect_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1327679,"none",FALSE,"columns","TABLE","df.columns","show_df_columns_2_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1350850,"none",FALSE,"columns","TABLE","df.columns","show_df_columns_3_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1409787,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='socialSupport',y='freedom',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = 'aretheypostitive:Q')","socialSupport_freedom_aretheypositive_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1412410,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='socialSupport',y='freedom',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = 'aretheypostitive:N')","socialSupport_freedom_aretheypositive_2_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1468983,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='corruption',y='confidenceInGovernment',
  # color = 'freedom:Q',
  height = 600,width = 600,
  ).encode(color = 'aretheypostitive:N')","corruption_govConfidence_aretheypositive_7382kwtuehappiness"
