,PID,Notebook,Timestamp,interaction_used,Condition,Data Type,group,Utterance,All representations,Didn't use interaction,Insight Description,Justification,Python Used,Was Interaction Used,Was Recapped,Was Vis used,,,Data Type,UtteranceType,highlevel,Was Interaction Used_content,Was Vis used_content,Python Used_content,Other representation_content,joined,output_types,combined_content
285,4728sjuiz,Happiness,42:52:00,FALSE,Static,"relationship (multivariate)
",scatterplot,And are they within range for other Variables as well.,"jointplot_freedom_corruption_4728sjuizhappiness,",,,,,,,jointplot_freedom_corruption_4728sjuizhappiness,,,"relationship (multivariate)
",relationship range constriction,RELATIONSHIP,,"alx.jointplot(df, 'freedom', 'corruption')",,,jointplot_freedom_corruption_4728sjuizhappiness,visualization," alx.jointplot(df, 'freedom', 'corruption')  "
286,4728sjuiz,Happiness,42:55:00,FALSE,Static,,none,"And so one way that I imagine we could do that across the board is to set for the, for the corruption variable.",,,,,,,,,,,,plan of action,ANALYSIS PROCESS,,,,,,,   
287,4728sjuiz,Space,1:10:00,FALSE,Interactive,,scatterplot,"So a bunch of the data here have one column missing. So I mean, one thing we can do is ask which one of these is there one problematic column?","null_count_plot_4728sjuizspace,",,,,,,,null_count_plot_4728sjuizspace,,,,missing data,DATASET,,"isnull_df = pd.DataFrame(df.isnull().sum(axis=1)).reset_index()
isnull_df['NullCount'] = isnull_df[0]
isnull_df.drop(columns=0, inplace=True)
alx.scatterplot(data=isnull_df, x='index', y='NullCount', width=1000, height=500)",,,null_count_plot_4728sjuizspace,visualization,"isnull_df = pd.DataFrame(df.isnull().sum(axis=1)).reset_index()
isnull_df['NullCount'] = isnull_df[0]
isnull_df.drop(columns=0, inplace=True)
alx.scatterplot(data=isnull_df, x='index', y='NullCount', width=1000, height=500)"
288,4728sjuiz,Space,1:10:43,FALSE,Interactive,,none,"So what I was expecting to see is that one of these columns had a really large value, and that most of them didn't. And then maybe there, there would have been one variable. That's kind of the problematic one. It would just keep an eye out for that. But this suggests that most of the data point of most of the subjects are missing.","row_null_check_4728sjuizspace,",,,,row_null_check_4728sjuizspace,,,,,,,missing data,DATASET,,,df.isnull(axis=1),,row_null_check_4728sjuizspace,error,df.isnull(axis=1)
289,4728sjuiz,Space,1:11:52,FALSE,Interactive,,pairplot,"How does it deal with null values? So if there's a null value? Because in the correlations, it's just in some and not others, does it exclude it from all of them? ","pairplot_df_4728sjuizspace,",,,,,,,pairplot_df_4728sjuizspace,,,,representation comment,ANALYSIS PROCESS,,alx.pairplot(df),,,pairplot_df_4728sjuizspace,visualization, alx.pairplot(df)  
290,4728sjuiz,Space,1:15:21,FALSE,Interactive,,none,"This is, a larger percent of the data set that has some missing data than in the previous one. And the previous one was like 16. This is 23, but because it's sprinkled throughout the data set. Maybe it's that's fine.","null_row_percentage100_4728sjuizspace,",,,,null_row_percentage100_4728sjuizspace,,,,,,,missing data,DATASET,,,sum(df.isnull().sum(axis=1) > 0) / df.shape[0] * 100,,null_row_percentage100_4728sjuizspace,other,sum(df.isnull().sum(axis=1) > 0) / df.shape[0] * 100
291,4728sjuiz,Space,1:15:41,FALSE,Interactive,distribution  (continuous),pairplot,So age is normally distributed? It seems like most of the people are in their like on the thirties in this data set.,"pairplot_df_4728sjuizspace,",,,,,,,pairplot_df_4728sjuizspace,,,distribution  (continuous),"distribution shape [shape, skew, kurtosis]",VARIABLE,,alx.pairplot(df),,,pairplot_df_4728sjuizspace,visualization, alx.pairplot(df)  
292,4728sjuiz,Space,1:15:48,FALSE,Interactive,distribution  (continuous),pairplot,But then these other variables are are very strangely distributed. and that could buy us some of these results.,"pairplot_df_4728sjuizspace,",,,,,,,pairplot_df_4728sjuizspace,,,distribution  (continuous),"distribution shape [shape, skew, kurtosis]",VARIABLE,,alx.pairplot(df),,,pairplot_df_4728sjuizspace,visualization, alx.pairplot(df)  
293,4728sjuiz,Space,1:16:06,FALSE,Interactive,distribution  (continuous),Multi-view Chart,"So why might that be? Let's look at what these variables are, so everything from the room service to VR deck has a very skewed distribution. indicating how much money and passenger used on room service. I guess that explains it. So then it suggests that most people spent very little money on all of these things.","pairplot_df_4728sjuizspace, data_dictionary,",,,,,,,pairplot_df_4728sjuizspace,,,distribution  (continuous),"distribution shape [shape, skew, kurtosis]",VARIABLE,,alx.pairplot(df),,data_dictionary,"pairplot_df_4728sjuizspace, data_dictionary","visualization, data_dictionary", alx.pairplot(df)  data_dictionary
294,4728sjuiz,Space,1:17:42,FALSE,Interactive,relationship (categorical X continuous),pairplot,"So when I think about fairness, and since all of these metrics have some relationship to do with how much people are spending. Then what it makes me think is that maybe the people who spent more or spent less or something there, some relationship between how much people are spending and the sort of the outcome. The outcome is whether they were saved.","pairplot_df_4728sjuizspace, intro_text,",,,,,,,pairplot_df_4728sjuizspace,,,relationship (categorical X continuous),relationship existence / non-existence,RELATIONSHIP,,alx.pairplot(df),,,"pairplot_df_4728sjuizspace, intro_text",visualization, alx.pairplot(df)  
295,4728sjuiz,Space,1:30:29,TRUE,Interactive,,scatterplot,"So it seems like, somehow, these plots are linked. ... can that be turned off?","display_pan_zoom_4728sjuizspace, pan_zoom_scatter_4728sjuizspace,",,,,,"display_pan_zoom_4728sjuizspace, pan_zoom_scatter_4728sjuizspace",,,,,,representation comment,ANALYSIS PROCESS,"plot_list cont_cols = ['Age', 'RoomService', 'FoodCourt', 'ShoppingMall', 'Spa', 'VRDeck']
from itertools import combinations
col_pairs = combinations(cont_cols, 2)

plot_list = alx.pan_zoom() + alx.scatterplot(df, x='Age', y='RoomService')
for x, y in col_pairs:
    plot_list = plot_list | alx.scatterplot(df, x=x, y=y, color='survived')",,,,"display_pan_zoom_4728sjuizspace, pan_zoom_scatter_4728sjuizspace","visualization, other","plot_list cont_cols = ['Age', 'RoomService', 'FoodCourt', 'ShoppingMall', 'Spa', 'VRDeck']
from itertools import combinations
col_pairs = combinations(cont_cols, 2)

plot_list = alx.pan_zoom() + alx.scatterplot(df, x='Age', y='RoomService')
for x, y in col_pairs:
    plot_list = plot_list | alx.scatterplot(df, x=x, y=y, color='survived')"
296,4728sjuiz,Space,1:31:15,TRUE,Interactive,relationship (categorical X continuous),scatterplot,"when you zoom in, it kind of already becomes clear that their points scattered on either side. So it's not like there's an obvious relationship between some of these variables, and whether a person survived or not.","display_pan_zoom_4728sjuizspace, pan_zoom_scatter_4728sjuizspace,",,,,,"display_pan_zoom_4728sjuizspace, pan_zoom_scatter_4728sjuizspace",,,,,relationship (categorical X continuous),relationship strength and/or direction,RELATIONSHIP,"plot_list cont_cols = ['Age', 'RoomService', 'FoodCourt', 'ShoppingMall', 'Spa', 'VRDeck']
from itertools import combinations
col_pairs = combinations(cont_cols, 2)

plot_list = alx.pan_zoom() + alx.scatterplot(df, x='Age', y='RoomService')
for x, y in col_pairs:
    plot_list = plot_list | alx.scatterplot(df, x=x, y=y, color='survived')",,,,"display_pan_zoom_4728sjuizspace, pan_zoom_scatter_4728sjuizspace","visualization, other","plot_list cont_cols = ['Age', 'RoomService', 'FoodCourt', 'ShoppingMall', 'Spa', 'VRDeck']
from itertools import combinations
col_pairs = combinations(cont_cols, 2)

plot_list = alx.pan_zoom() + alx.scatterplot(df, x='Age', y='RoomService')
for x, y in col_pairs:
    plot_list = plot_list | alx.scatterplot(df, x=x, y=y, color='survived')"
297,4728sjuiz,Space,1:32:27,TRUE,Interactive,relationship (categorical X continuous),scatterplot,The hypotheses might have been that the people who spent more money might have been more likely to survive. and I don't know that that totally seems like that's the case because plenty of the people who spent like for example along this line of VR deck people survived all along the dynamic range. And I I think that's kind of true for most of these variables.,"display_pan_zoom_4728sjuizspace, pan_zoom_scatter_4728sjuizspace,",,,,,"display_pan_zoom_4728sjuizspace, pan_zoom_scatter_4728sjuizspace",,,,,relationship (categorical X continuous),relationship strength and/or direction,RELATIONSHIP,"plot_list cont_cols = ['Age', 'RoomService', 'FoodCourt', 'ShoppingMall', 'Spa', 'VRDeck']
from itertools import combinations
col_pairs = combinations(cont_cols, 2)

plot_list = alx.pan_zoom() + alx.scatterplot(df, x='Age', y='RoomService')
for x, y in col_pairs:
    plot_list = plot_list | alx.scatterplot(df, x=x, y=y, color='survived')",,,,"display_pan_zoom_4728sjuizspace, pan_zoom_scatter_4728sjuizspace","visualization, other","plot_list cont_cols = ['Age', 'RoomService', 'FoodCourt', 'ShoppingMall', 'Spa', 'VRDeck']
from itertools import combinations
col_pairs = combinations(cont_cols, 2)

plot_list = alx.pan_zoom() + alx.scatterplot(df, x='Age', y='RoomService')
for x, y in col_pairs:
    plot_list = plot_list | alx.scatterplot(df, x=x, y=y, color='survived')"
298,4728sjuiz,Space,1:32:49,TRUE,Interactive,relationship (categorical X continuous),scatterplot,"I don't know that that's totally true, I think, doing some sort of, because it's so noisy, I think doing some sort of quantitative analyses might be useful here, because so, for example, one thing, it seems here is that, yeah. Maybe people who spent on Spa in general survived. But there could be a bias by the fact that there are a bunch of people who spent 0 on Spa, and it looks like, maybe a lot of those people didn't survive","display_pan_zoom_4728sjuizspace, pan_zoom_scatter_4728sjuizspace,",,,,,,,"display_pan_zoom_4728sjuizspace, pan_zoom_scatter_4728sjuizspace",,,relationship (categorical X continuous),relationship cluster(s)/subgroup/ unexpected,RELATIONSHIP,,"plot_list cont_cols = ['Age', 'RoomService', 'FoodCourt', 'ShoppingMall', 'Spa', 'VRDeck']
from itertools import combinations
col_pairs = combinations(cont_cols, 2)

plot_list = alx.pan_zoom() + alx.scatterplot(df, x='Age', y='RoomService')
for x, y in col_pairs:
    plot_list = plot_list | alx.scatterplot(df, x=x, y=y, color='survived')",,,"display_pan_zoom_4728sjuizspace, pan_zoom_scatter_4728sjuizspace","visualization, other","plot_list cont_cols = ['Age', 'RoomService', 'FoodCourt', 'ShoppingMall', 'Spa', 'VRDeck']
from itertools import combinations
col_pairs = combinations(cont_cols, 2)

plot_list = alx.pan_zoom() + alx.scatterplot(df, x='Age', y='RoomService')
for x, y in col_pairs:
    plot_list = plot_list | alx.scatterplot(df, x=x, y=y, color='survived')"
299,3r2sh20ei,Happiness,18:06,FALSE,Static,,dataframe,Each row is a country from a year. So it's a country and year a combination.,"display_dataframe_3r2sh20eihappiness,",,,,display_dataframe_3r2sh20eihappiness,,,,,,,data orientation,DATASET,,,df,,display_dataframe_3r2sh20eihappiness,dataframe,  df 
300,3r2sh20ei,Happiness,18:21,FALSE,Static,,dataframe,"I don't remember how freedom, generosity, corruption, and these affect things are. I mean, I could guess what confidence in government is. I'll look at the data dictionary for that to start.","display_dataframe_3r2sh20eihappiness,",,,,display_dataframe_3r2sh20eihappiness,,,,,,,plan of action,ANALYSIS PROCESS,,,df,,display_dataframe_3r2sh20eihappiness,dataframe,  df 
301,3r2sh20ei,Happiness,18:27,FALSE,Static,,data_dictionary,"Country, year. These are what I expected.","data_dictionary, ",,,,,,,,,,,variable metadata,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
302,3r2sh20ei,Happiness,18:32,FALSE,Static,distribution  (continuous),data_dictionary,Range is 2005-2021,"data_dictionary, ",,,,,,,,,,distribution  (continuous),"distribution range [min, max]",VARIABLE,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
303,3r2sh20ei,Happiness,18:33,FALSE,Static,,data_dictionary,"Okay, average national response to the cantral life ladder questions in the galaxy for a poll which, as ndividuals to evaluate their current life. go 0 to 10 .","data_dictionary, ",,,,,,,,,,,variable metadata,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
304,3r2sh20ei,Happiness,18:45,FALSE,Static,,data_dictionary,GDP per capita. It's already logged.,"data_dictionary, ",,,,,,,,,,,data provenance,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
305,3r2sh20ei,Happiness,18:55,FALSE,Static,,data_dictionary,"social support, national average of binary responses, asking if they have relatives or friends","data_dictionary, ",,,,,,,,,,,variable metadata,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
306,3r2sh20ei,Happiness,19:02,FALSE,Static,,data_dictionary,Life expectancy. healthy life expectancies at birth based on the WHO extrapolate to match sample period,"data_dictionary, ",,,,,,,,,,,variable metadata,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
307,3r2sh20ei,Happiness,19:16,FALSE,Static,,data_dictionary,"Freedom. national average of responses to the Gallup poll question, asking if the individuals are satisfied or dissatisfied with their freedom. So it sounds like it's binary, I'll check. ","data_dictionary, ",,,,,,,,,,,variable metadata,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
308,3r2sh20ei,Happiness,19:26,FALSE,Static,,data_dictionary,"generosity, you residual of regressing the national average of responses. And if it's not donating money to a charity in the past month. Oh, regressing that on Gdp. Got it","data_dictionary, ",,,,,,,,,,,variable metadata,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
309,3r2sh20ei,Happiness,19:45,FALSE,Static,,data_dictionary,"Corruption. Perceptions of corruption, national averages, survey responses to 2 questions in the Gallup Poll related to the perceived corruption in government and in business.","data_dictionary, ",,,,,,,,,,,variable metadata,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
310,3r2sh20ei,Happiness,19:53,FALSE,Static,,data_dictionary,"Positive affect. I know these are average of 3 positive effect measures, laugh enjoyment doing interesting things.","data_dictionary, ",,,,,,,,,,,variable metadata,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
311,3r2sh20ei,Happiness,20:00,FALSE,Static,,data_dictionary_dataframe,"This mean of the negative effect measures, worries and anger.","display_dataframe_3r2sh20eihappiness, data_dictionary,",,,,display_dataframe_3r2sh20eihappiness,,,,,,,variable metadata,DATASET,,,df,data_dictionary,"display_dataframe_3r2sh20eihappiness, data_dictionary","dataframe, data_dictionary",  df data_dictionary
312,3r2sh20ei,Happiness,20:21,FALSE,Static,,none,"So before I would like to be able to answer any of those I would just start looking like, make sure things met my expectation... . Make sure things were on the right, like distribution or values. If anything looked outside of what I would expect.",,,,,,,,,,,,plan of action,ANALYSIS PROCESS,,,,,,,   
313,3r2sh20ei,Happiness,21:17,FALSE,Static,,profile,"So now I'm looking like, does a given what I just read about each of those variables like, do these seem reasonable?","profile_dataframe_3r2sh20eihappiness,",,,,,,,profile_dataframe_3r2sh20eihappiness,,,,plan of action,ANALYSIS PROCESS,,"columns = df.columns 
 alx.profile(df,vars=columns)",,,profile_dataframe_3r2sh20eihappiness,visualization," columns = df.columns 
 alx.profile(df,vars=columns)  "
314,3r2sh20ei,Happiness,21:23,FALSE,Static,distribution  (continuous),profile,"And so it looks like it says, 2004 here, that's the first thing that pops out– I thought it said 2,005 to 2021. So maybe that's just the way the like viz did it.","profile_dataframe_3r2sh20eihappiness,",,INCORRECT INFERENCE (Visualization mirage from binned histogram having a longer axis),,,,,profile_dataframe_3r2sh20eihappiness,,,distribution  (continuous),"distribution range [min, max]",VARIABLE,,"columns = df.columns 
 alx.profile(df,vars=columns)",,,profile_dataframe_3r2sh20eihappiness,visualization," columns = df.columns 
 alx.profile(df,vars=columns)  "
315,3r2sh20ei,Happiness,,FALSE,Static,distribution  (continuous),profile,"So I would do something like df.year got in and it says, 2,005 back. Okay, so that's just like how the viz decided to make it.","profile_dataframe_3r2sh20eihappiness, min_year_3r2sh20eihappiness,",,,,min_year_3r2sh20eihappiness,,,profile_dataframe_3r2sh20eihappiness,,,distribution  (continuous),"distribution range [min, max]",VARIABLE,,"columns = df.columns 
 alx.profile(df,vars=columns)",df.year.min(),,"profile_dataframe_3r2sh20eihappiness, min_year_3r2sh20eihappiness","visualization, other"," columns = df.columns 
 alx.profile(df,vars=columns) df.year.min() "
316,3r2sh20ei,Happiness,21:48,FALSE,Static,,none,"While I'm here I'll look at the Max, and that is 2021. Okay, so at least, that seems like what we're looking at.","max_year_3r2sh20eihappiness,",,,,max_year_3r2sh20eihappiness,,,,,,,"distribution range [min, max]",VARIABLE,,,df.year.max(),,max_year_3r2sh20eihappiness,other,  df.year.max() 
317,3r2sh20ei,Happiness,21:59,FALSE,Static,,Multi-view Chart,"So a lot of these that I thought were binary are not actually binary. They're on a scale of 0 to one. So now I'm going to look back... oh there must be some average on national average grade of binary responses to the gallop poll, asking if individuals have reviews or friends. Right? We don't have individual level data.","profile_dataframe_3r2sh20eihappiness, display_dataframe_3r2sh20eihappiness, data_dictionary,",,,,display_dataframe_3r2sh20eihappiness,,,profile_dataframe_3r2sh20eihappiness,,,,variable metadata,DATASET,,"columns = df.columns 
 alx.profile(df,vars=columns)",df,data_dictionary,"profile_dataframe_3r2sh20eihappiness, display_dataframe_3r2sh20eihappiness, data_dictionary","visualization, dataframe, data_dictionary"," columns = df.columns 
 alx.profile(df,vars=columns) df data_dictionary"
318,3r2sh20ei,Happiness,22:29,FALSE,Static,,none,social support: 0 to 1.,,,,,,,,,,,,"distribution range [min, max]",VARIABLE,,,,,,,   
319,3r2sh20ei,Happiness,22:33,FALSE,Static,distribution  (continuous),profile,"So all of these numbers at least, seem reasonable.","profile_dataframe_3r2sh20eihappiness,",,,,,,,profile_dataframe_3r2sh20eihappiness,,,distribution  (continuous),"distribution shape [shape, skew, kurtosis]",VARIABLE,,"columns = df.columns 
 alx.profile(df,vars=columns)",,,profile_dataframe_3r2sh20eihappiness,visualization," columns = df.columns 
 alx.profile(df,vars=columns)  "
320,3r2sh20ei,Happiness,22:39,FALSE,Static,distribution  (continuous),profile,"Confidence in government also, between 0 and 1.","profile_dataframe_3r2sh20eihappiness,",,,,,,,profile_dataframe_3r2sh20eihappiness,,,distribution  (continuous),"distribution range [min, max]",VARIABLE,,"columns = df.columns 
 alx.profile(df,vars=columns)",,,profile_dataframe_3r2sh20eihappiness,visualization," columns = df.columns 
 alx.profile(df,vars=columns)  "
321,3r2sh20ei,Happiness,22:43,FALSE,Static,distribution  (continuous),profile,corruption's got this long left tail.,"profile_dataframe_3r2sh20eihappiness,",,,,,,,profile_dataframe_3r2sh20eihappiness,,,distribution  (continuous),"distribution range [min, max]",VARIABLE,,"columns = df.columns 
 alx.profile(df,vars=columns)",,,profile_dataframe_3r2sh20eihappiness,visualization," columns = df.columns 
 alx.profile(df,vars=columns)  "
322,3r2sh20ei,Happiness,22:54,FALSE,Static,,none,I would look for missing data. I don't think there's anything in the static to like. Take a look for missing information,,,,,,,,,,,,missing data,DATASET,,,,,,,   
323,3r2sh20ei,Happiness,0:23:28,FALSE,Static,distribution  (continuous),dataframe,"I got a lot of missing data. I got a lot of missing data. I don't know why it's missing. Oh, that's an NaN.","null_rows_dataframe_3r2sh20eihappiness,",,"INCORRECT INFERENCE (is.null returns True for if that data is null, but she looked at an entire table of NaN's and thought that those were nulls (when they just were NOT missing data))",,null_rows_dataframe_3r2sh20eihappiness,,,,,,distribution  (continuous),missing data,DATASET,,,df[df.isnull()],,null_rows_dataframe_3r2sh20eihappiness,dataframe,  df[df.isnull()] 
324,3r2sh20ei,Happiness,24:56:00,FALSE,Static,distribution  (continuous),dataframe,"So we do have some missing information. I don't know if it's missing at random. So you look, there's just some measures that didn't happen. There could be lots of reasons. Okay, so we don't have completeness yet for everything.","any_null_in_rows_3r2sh20eihappiness,",,,,any_null_in_rows_3r2sh20eihappiness,,,,,,distribution  (continuous),missing data,DATASET,,,df[df.isnull().any(axis=1)],,any_null_in_rows_3r2sh20eihappiness,dataframe,df[df.isnull().any(axis=1)]
325,3r2sh20ei,Happiness,25:10:00,FALSE,Static,,data_dictionary, Now I remind myself of any of these were categorical.,"data_dictionary, ",,,,,,,,,,,variable metadata,DATASET,,,,data_dictionary,data_dictionary,data_dictionary,   data_dictionary
326,3r2sh20ei,Happiness,25:30:00,FALSE,Static,,none,"Okay, so everything else is numeric.","dataframe_dtypes_3r2sh20eihappiness,",,,,dataframe_dtypes_3r2sh20eihappiness,,,,,,,variable metadata,DATASET,,,df.dtypes,,dataframe_dtypes_3r2sh20eihappiness,other,  df.dtypes 
327,3r2sh20ei,Happiness,28:11:00,FALSE,Static,relationship (continuous X continuous),scatterplot,"for some reason become interested in these affect things. Is the relationship between these and like- If the country's mean on positive things is higher, would they be lower on the negative signs? This seems to somewhat be the case.","jointplot_positiveAffect_negativeAffect_3r2sh20eihappiness,",,,,,,,jointplot_positiveAffect_negativeAffect_3r2sh20eihappiness,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"alx.jointplot(df,x='positiveAffect',y='negativeAffect')",,,jointplot_positiveAffect_negativeAffect_3r2sh20eihappiness,visualization," alx.jointplot(df,x='positiveAffect',y='negativeAffect')  "
328,3r2sh20ei,Happiness,28:11:00,FALSE,Static,distribution  (continuous),scatterplot,The negative has this longer tail,"jointplot_positiveAffect_negativeAffect_3r2sh20eihappiness,",,,,,,,jointplot_positiveAffect_negativeAffect_3r2sh20eihappiness,,,distribution  (continuous),"distribution shape [shape, skew, kurtosis]",VARIABLE,,"alx.jointplot(df,x='positiveAffect',y='negativeAffect')",,,jointplot_positiveAffect_negativeAffect_3r2sh20eihappiness,visualization," alx.jointplot(df,x='positiveAffect',y='negativeAffect')  "
329,3r2sh20ei,Happiness,29:28:00,FALSE,Static,relationship (continuous X continuous),scatterplot,"It's a relationship between happiness and life expectancy seems like the most obvious. I can do a pair plot in a second, but that's going to give me a bagillion. So I want to look at these first. ","jointplot_happinessScore_lifeExpectancy_3r2sh20eihappiness,",,Highglighted because its unclear if jointplot was made before this was said,,,,,jointplot_happinessScore_lifeExpectancy_3r2sh20eihappiness,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"alx.jointplot(df,x='happinessScore',y='lifeExpectancy')",,,jointplot_happinessScore_lifeExpectancy_3r2sh20eihappiness,visualization," alx.jointplot(df,x='happinessScore',y='lifeExpectancy')  "
330,3r2sh20ei,Happiness,29:33:00,FALSE,Static,relationship (continuous X continuous),scatterplot,"Okay, so increased happiness generally with increased life expectancy. But we've lost the element of time and Country","jointplot_happinessScore_lifeExpectancy_3r2sh20eihappiness,",,,,,,,jointplot_happinessScore_lifeExpectancy_3r2sh20eihappiness,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"alx.jointplot(df,x='happinessScore',y='lifeExpectancy')",,,jointplot_happinessScore_lifeExpectancy_3r2sh20eihappiness,visualization," alx.jointplot(df,x='happinessScore',y='lifeExpectancy')  "
331,3r2sh20ei,Happiness,30:07:00,FALSE,Static,distribution (categorical),profile,It's going to give me way too many– I already saw how many unique values there were. There were a lot of countries. ,"profile_dataframe_3r2sh20eihappiness,",,,,,,,profile_dataframe_3r2sh20eihappiness,,,distribution (categorical),representation comment,ANALYSIS PROCESS,,"columns = df.columns 
 alx.profile(df,vars=columns)",,,profile_dataframe_3r2sh20eihappiness,visualization," columns = df.columns 
 alx.profile(df,vars=columns)  "
332,3r2sh20ei,Happiness,30:12:00,FALSE,Static,,lineplot,We'll start with it. It's going to be a bad idea. Okay. I think country is the only idnetifier. There's no cluster here. Great good spaghetti plot told me nothing.,"lineplot_year_averageHappinessScore_3r2sh20eihappiness,",,,,,,,lineplot_year_averageHappinessScore_3r2sh20eihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.lineplot(df,x='year',y='average(happinessScore)', color= 'country')",,,lineplot_year_averageHappinessScore_3r2sh20eihappiness,visualization," alx.lineplot(df,x='year',y='average(happinessScore)', color= 'country')  "
333,3r2sh20ei,Happiness,30:32:00,FALSE,Static,relationship (categorical X continuous),lineplot,Although there is this blue one down here.,"lineplot_year_averageHappinessScore_3r2sh20eihappiness,",,,,,,,lineplot_year_averageHappinessScore_3r2sh20eihappiness,,,relationship (categorical X continuous),outlier (relationship),RELATIONSHIP,,"alx.lineplot(df,x='year',y='average(happinessScore)', color= 'country')",,,lineplot_year_averageHappinessScore_3r2sh20eihappiness,visualization," alx.lineplot(df,x='year',y='average(happinessScore)', color= 'country')  "
334,3r2sh20ei,Happiness,30:35:00,FALSE,Static,relationship (categorical X continuous),lineplot,Who knows which blue one that is because of my terrible decision.,"lineplot_year_averageHappinessScore_3r2sh20eihappiness,",,,,,,,lineplot_year_averageHappinessScore_3r2sh20eihappiness,,,relationship (categorical X continuous),outlier (relationship),RELATIONSHIP,,"alx.lineplot(df,x='year',y='average(happinessScore)', color= 'country')",,,lineplot_year_averageHappinessScore_3r2sh20eihappiness,visualization," alx.lineplot(df,x='year',y='average(happinessScore)', color= 'country')  "
335,3r2sh20ei,Happiness,31:14:00,FALSE,Static,,pairplot,"Now, I'm just looking at overall patterns and things that look weird. ","pairplot_dataframe_3r2sh20eihappiness,",,,,,,,pairplot_dataframe_3r2sh20eihappiness,,,,plan of action,ANALYSIS PROCESS,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
336,3r2sh20ei,Happiness,31:18:00,FALSE,Static,relationship (continuous X continuous),pairplot,So this jumps out to me– the relationship between GDP per capita and corruption.,"pairplot_dataframe_3r2sh20eihappiness,",,,,,,,pairplot_dataframe_3r2sh20eihappiness,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
337,3r2sh20ei,Happiness,31:25:00,FALSE,Static,relationship (continuous X continuous),pairplot,I don't know why there's that weird shape in the data. But it seems that corruption is causing problems. Kind of across the board we see weird stuff. ,"pairplot_dataframe_3r2sh20eihappiness,",,,,,,,pairplot_dataframe_3r2sh20eihappiness,,,relationship (continuous X continuous),relationship form (linearity/non-linearity),RELATIONSHIP,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
338,3r2sh20ei,Happiness,31:33:00,FALSE,Static,,none,"So I'm going to like, look back up to corruption up here.",,,,,,,,,,,,plan of action,ANALYSIS PROCESS,,,,,,,   
339,3r2sh20ei,Happiness,31:40:00,FALSE,Static,distribution  (continuous),Multi-view Chart,It seems like there's some bimodal relationship. ,"profile_dataframe_3r2sh20eihappiness, pairplot_dataframe_3r2sh20eihappiness,",,,,,,,"profile_dataframe_3r2sh20eihappiness, pairplot_dataframe_3r2sh20eihappiness",,,distribution  (continuous),"distribution shape [shape, skew, kurtosis]",VARIABLE,,"columns = df.columns 
 alx.profile(df,vars=columns) alx.pairplot(df)",,,"profile_dataframe_3r2sh20eihappiness, pairplot_dataframe_3r2sh20eihappiness","visualization, visualization"," columns = df.columns 
 alx.profile(df,vars=columns) alx.pairplot(df)  "
340,3r2sh20ei,Happiness,31:46:00,FALSE,Static,relationship (continuous X continuous),pairplot,There's a lot of outliers overall.,"pairplot_dataframe_3r2sh20eihappiness, ,",,,,,,,"pairplot_dataframe_3r2sh20eihappiness,",,,relationship (continuous X continuous),outlier (relationship),RELATIONSHIP,,alx.pairplot(df),,,"pairplot_dataframe_3r2sh20eihappiness,",visualization, alx.pairplot(df)  
341,3r2sh20ei,Happiness,33:25:00,FALSE,Static,relationship (continuous X continuous),pairplot,"I'm just looking at the overall blobs and shapes. We've got outliers, of course, because there's a lot of data here. most things are pretty blobby.","pairplot_dataframe_3r2sh20eihappiness,",,,,,,,pairplot_dataframe_3r2sh20eihappiness,,,relationship (continuous X continuous),relationship form (linearity/non-linearity),RELATIONSHIP,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
342,3r2sh20ei,Happiness,33:02:00,FALSE,Static,relationship (continuous X continuous),pairplot," mean, the clear thing that stands out. Is this happiness and GDP per capita.","pairplot_dataframe_3r2sh20eihappiness,",,,,,,,pairplot_dataframe_3r2sh20eihappiness,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
